Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
,3836 rpm,58 %,,,92 °C,,,,,,,,,,,,,,845 m
,4322 rpm,22 %,,,92 °C,,,,,,,,,,,,,,845 m
,4071 rpm,10 %,,,92 °C,,,,,,,,,,,,,,845 m
,3951 rpm,8 %,,,92 °C,,,,,,,,,,,,,,845 m
,3862 rpm,44 %,,,92 °C,,,,,,,,,,,,,,845 m
,3790 rpm,77 %,,,92 °C,,,,,,,,,,,,,,845 m
,4157 rpm,61 %,,,92 °C,,,,,,,,,,,,,,845 m
,4582 rpm,14 %,,,92 °C,,,,,,,,,,,,,,845 m
,4434 rpm,10 %,,,92 °C,,,,,,,,,,,,,,845 m
,4323 rpm,9 %,,,92 °C,,,,,,,,,,,,,,845 m
,4222 rpm,74 %,,,92 °C,,,,,,,,,,,,,,845 m
,4171 rpm,72 %,,,92 °C,,,,,,,,,,,,,,845 m
,4735 rpm,18 %,,,92 °C,,,,,,,,,,,,,,845 m
,4570 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4425 rpm,8 %,,,93 °C,,,,,,,,,,,,,,845 m
,4302 rpm,10 %,,,93 °C,,,,,,,,,,,,,,845 m
,4191 rpm,72 %,,,93 °C,,,,,,,,,,,,,,845 m
,4112 rpm,39 %,,,92 °C,,,,,,,,,,,,,,845 m
,4623 rpm,17 %,,,93 °C,,,,,,,,,,,,,,845 m
,4450 rpm,10 %,,,93 °C,,,,,,,,,,,,,,845 m
,4321 rpm,16 %,,,93 °C,,,,,,,,,,,,,,845 m
,4241 rpm,76 %,,,93 °C,,,,,,,,,,,,,,845 m
,4424 rpm,32 %,,,92 °C,,,,,,,,,,,,,,845 m
,4727 rpm,13 %,,,92 °C,,,,,,,,,,,,,,845 m
,4549 rpm,9 %,,,92 °C,,,,,,,,,,,,,,845 m
,4419 rpm,8 %,,,93 °C,,,,,,,,,,,,,,845 m
,4304 rpm,37 %,,,93 °C,,,,,,,,,,,,,,845 m
,4196 rpm,47 %,,,93 °C,,,,,,,,,,,,,,845 m
,4466 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,4320 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4189 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4103 rpm,64 %,,,93 °C,,,,,,,,,,,,,,845 m
,4044 rpm,35 %,,,92 °C,,,,,,,,,,,,,,845 m
,4363 rpm,14 %,,,93 °C,,,,,,,,,,,,,,845 m
,4229 rpm,40 %,,,93 °C,,,,,,,,,,,,,,845 m
,4201 rpm,64 %,,,93 °C,,,,,,,,,,,,,,845 m
,4704 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,4626 rpm,10 %,,,92 °C,,,,,,,,,,,,,,845 m
,4308 rpm,8 %,,,93 °C,,,,,,,,,,,,,,845 m
,4202 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4156 rpm,70 %,,,93 °C,,,,,,,,,,,,,,845 m
,4392 rpm,28 %,,,93 °C,,,,,,,,,,,,,,845 m
,4488 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4201 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4136 rpm,31 %,,,93 °C,,,,,,,,,,,,,,845 m
,4177 rpm,34 %,,,93 °C,,,,,,,,,,,,,,845 m
,4340 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,4259 rpm,40 %,,,93 °C,,,,,,,,,,,,,,845 m
,4296 rpm,56 %,,,93 °C,,,,,,,,,,,,,,845 m
,4627 rpm,25 %,,,93 °C,,,,,,,,,,,,,,845 m
,4505 rpm,10 %,,,93 °C,,,,,,,,,,,,,,845 m
,4335 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4211 rpm,14 %,,,93 °C,,,,,,,,,,,,,,845 m
,4218 rpm,67 %,,,93 °C,,,,,,,,,,,,,,845 m
,4597 rpm,29 %,,,93 °C,,,,,,,,,,,,,,845 m
,4479 rpm,13 %,,,93 °C,,,,,,,,,,,,,,845 m
,4325 rpm,17 %,,,93 °C,,,,,,,,,,,,,,845 m
,4292 rpm,46 %,,,93 °C,,,,,,,,,,,,,,845 m
,4414 rpm,34 %,,,93 °C,,,,,,,,,,,,,,845 m
,4607 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4341 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4235 rpm,8 %,,,93 °C,,,,,,,,,,,,,,845 m
,4153 rpm,58 %,,,93 °C,,,,,,,,,,,,,,845 m
,4167 rpm,33 %,,,93 °C,,,,,,,,,,,,,,845 m
,4312 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4117 rpm,29 %,,,93 °C,,,,,,,,,,,,,,845 m
,4095 rpm,55 %,,,93 °C,,,,,,,,,,,,,,845 m
,4275 rpm,16 %,,,93 °C,,,,,,,,,,,,,,845 m
,4174 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4073 rpm,65 %,,,93 °C,,,,,,,,,,,,,,845 m
,4427 rpm,40 %,,,93 °C,,,,,,,,,,,,,,845 m
,4507 rpm,16 %,,,93 °C,,,,,,,,,,,,,,845 m
,4337 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,4266 rpm,63 %,,,93 °C,,,,,,,,,,,,,,845 m
,4351 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,4418 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4261 rpm,9 %,,,93 °C,,,,,,,,,,,,,,845 m
,4182 rpm,30 %,,,93 °C,,,,,,,,,,,,,,845 m
,4209 rpm,30 %,,,93 °C,,,,,,,,,,,,,,845 m
,4311 rpm,10 %,,,93 °C,,,,,,,,,,,,,,845 m
,4085 rpm,8 %,,,93 °C,,,,,,,,,,,,,,845 m
,4011 rpm,36 %,,,93 °C,,,,,,,,,,,,,,845 m
,4074 rpm,32 %,,,93 °C,,,,,,,,,,,,,,845 m
,4211 rpm,14 %,,,93 °C,,,,,,,,,,,,,,845 m
,4124 rpm,45 %,,,93 °C,,,,,,,,,,,,,,845 m
,4146 rpm,57 %,,,93 °C,,,,,,,,,,,,,,845 m
,4338 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,4202 rpm,10 %,,,93 °C,,,,,,,,,,,,,,845 m
,4083 rpm,42 %,,,93 °C,,,,,,,,,,,,,,845 m
,4112 rpm,41 %,,,93 °C,,,,,,,,,,,,,,845 m
,4371 rpm,15 %,,,94 °C,,,,,,,,,,,,,,845 m
,4196 rpm,11 %,,,94 °C,,,,,,,,,,,,,,845 m
,4114 rpm,53 %,,,93 °C,,,,,,,,,,,,,,845 m
,4144 rpm,36 %,,,93 °C,,,,,,,,,,,,,,845 m
,4317 rpm,12 %,,,93 °C,,,,,,,,,,,,,,845 m
,4139 rpm,35 %,,,93 °C,,,,,,,,,,,,,,845 m
,4163 rpm,56 %,,,93 °C,,,,,,,,,,,,,,845 m
,4348 rpm,15 %,,,93 °C,,,,,,,,,,,,,,845 m
,4238 rpm,11 %,,,93 °C,,,,,,,,,,,,,,845 m
,4148 rpm,32 %,,,94 °C,,,,,,,,,,,,,,845 m
,4252 rpm,14 %,,,94 °C,,,,,,,,,,,,,,845 m
,4124 rpm,9 %,,,94 °C,,,,,,,,,,,,,,845 m
,4062 rpm,43 %,,,94 °C,,,,,,,,,,,,,,845 m
,4140 rpm,32 %,,,94 °C,,,,,,,,,,,,,,845 m
,4254 rpm,11 %,,,94 °C,,,,,,,,,,,,,,845 m
,4099 rpm,27 %,,,93 °C,,,,,,,,,,,,,,845 m
,4179 rpm,38 %,,,93 °C,,,,,,,,,,,,,,845 m
,4231 rpm,11 %,,,94 °C,,,,,,,,,,,,,,845 m
,4123 rpm,27 %,,,94 °C,,,,,,,,,,,,,,845 m
,4127 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,4128 rpm,10 %,,,94 °C,,,,,,,,,,,,,,845 m
,4036 rpm,19 %,,,94 °C,,,,,,,,,,,,,,845 m
,4065 rpm,25 %,,,94 °C,,,,,,,,,,,,,,845 m
,4166 rpm,12 %,,,94 °C,,,,,,,,,,,,,,845 m
,4061 rpm,43 %,,,94 °C,,,,,,,,,,,,,,845 m
,4128 rpm,43 %,,,94 °C,,,,,,,,,,,,,,845 m
,4222 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,4102 rpm,26 %,,,94 °C,,,,,,,,,,,,,,845 m
,4114 rpm,33 %,,,94 °C,,,,,,,,,,,,,,845 m
,4230 rpm,11 %,,,94 °C,,,,,,,,,,,,,,845 m
,4072 rpm,19 %,,,94 °C,,,,,,,,,,,,,,845 m
,4144 rpm,31 %,,,94 °C,,,,,,,,,,,,,,845 m
,4147 rpm,10 %,,,95 °C,,,,,,,,,,,,,,845 m
,4049 rpm,22 %,,,95 °C,,,,,,,,,,,,,,845 m
,4026 rpm,38 %,,,94 °C,,,,,,,,,,,,,,845 m
,4222 rpm,16 %,,,94 °C,,,,,,,,,,,,,,845 m
,4123 rpm,22 %,,,94 °C,,,,,,,,,,,,,,845 m
,4164 rpm,44 %,,,95 °C,,,,,,,,,,,,,,845 m
,4381 rpm,18 %,,,95 °C,,,,,,,,,,,,,,845 m
,4261 rpm,10 %,,,95 °C,,,,,,,,,,,,,,845 m
,4049 rpm,20 %,,,94 °C,,,,,,,,,,,,,,845 m
,4110 rpm,38 %,,,94 °C,,,,,,,,,,,,,,845 m
,4289 rpm,15 %,,,94 °C,,,,,,,,,,,,,,845 m
,4238 rpm,10 %,,,94 °C,,,,,,,,,,,,,,845 m
,4088 rpm,31 %,,,95 °C,,,,,,,,,,,,,,845 m
,4103 rpm,38 %,,,94 °C,,,,,,,,,,,,,,845 m
,4167 rpm,15 %,,,94 °C,,,,,,,,,,,,,,845 m
,4058 rpm,15 %,,,95 °C,,,,,,,,,,,,,,845 m
,4014 rpm,48 %,,,95 °C,,,,,,,,,,,,,,845 m
,4127 rpm,17 %,,,95 °C,,,,,,,,,,,,,,845 m
,4103 rpm,11 %,,,95 °C,,,,,,,,,,,,,,845 m
,4066 rpm,34 %,,,95 °C,,,,,,,,,,,,,,845 m
,4203 rpm,19 %,,,95 °C,,,,,,,,,,,,,,845 m
,4190 rpm,11 %,,,95 °C,,,,,,,,,,,,,,845 m
,4085 rpm,23 %,,,95 °C,,,,,,,,,,,,,,845 m
,4071 rpm,13 %,,,95 °C,,,,,,,,,,,,,,845 m
,3995 rpm,9 %,,,95 °C,,,,,,,,,,,,,,845 m
,3921 rpm,29 %,,,95 °C,,,,,,,,,,,,,,845 m
,3928 rpm,24 %,,,95 °C,,,,,,,,,,,,,,845 m
,4003 rpm,10 %,,,95 °C,,,,,,,,,,,,,,845 m
,3896 rpm,42 %,,,95 °C,,,,,,,,,,,,,,845 m
,4010 rpm,54 %,,,95 °C,,,,,,,,,,,,,,845 m
,4181 rpm,14 %,,,95 °C,,,,,,,,,,,,,,845 m
,4079 rpm,15 %,,,95 °C,,,,,,,,,,,,,,845 m
,4063 rpm,37 %,,,95 °C,,,,,,,,,,,,,,845 m
,4257 rpm,16 %,,,96 °C,,,,,,,,,,,,,,845 m
,4110 rpm,10 %,,,96 °C,,,,,,,,,,,,,,845 m
,4050 rpm,32 %,,,95 °C,,,,,,,,,,,,,,845 m
,4116 rpm,15 %,,,95 °C,,,,,,,,,,,,,,845 m
,4107 rpm,9 %,,,95 °C,,,,,,,,,,,,,,845 m
,3968 rpm,33 %,,,96 °C,,,,,,,,,,,,,,845 m
,4078 rpm,22 %,,,96 °C,,,,,,,,,,,,,,845 m
,4023 rpm,10 %,,,95 °C,,,,,,,,,,,,,,845 m
,3968 rpm,47 %,,,95 °C,,,,,,,,,,,,,,845 m
,4001 rpm,48 %,,,95 °C,,,,,,,,,,,,,,845 m
,4460 rpm,19 %,,,95 °C,,,,,,,,,,,,,,845 m
,4299 rpm,11 %,,,95 °C,,,,,,,,,,,,,,845 m
,4156 rpm,16 %,,,95 °C,,,,,,,,,,,,,,845 m
,4114 rpm,31 %,,,95 °C,,,,,,,,,,,,,,845 m
,4186 rpm,10 %,,,95 °C,,,,,,,,,,,,,,845 m
,4019 rpm,8 %,,,95 °C,,,,,,,,,,,,,,845 m
,3949 rpm,25 %,,,95 °C,,,,,,,,,,,,,,845 m
,4023 rpm,15 %,,,95 °C,,,,,,,,,,,,,,845 m
,3974 rpm,9 %,,,95 °C,,,,,,,,,,,,,,845 m
,3888 rpm,33 %,,,95 °C,,,,,,,,,,,,,,845 m
,3978 rpm,24 %,,,95 °C,,,,,,,,,,,,,,845 m
,3946 rpm,12 %,,,95 °C,,,,,,,,,,,,,,845 m
,3877 rpm,44 %,,,95 °C,,,,,,,,,,,,,,845 m
,3953 rpm,49 %,,,95 °C,,,,,,,,,,,,,,845 m
,4233 rpm,19 %,,,95 °C,,,,,,,,,,,,,,845 m
,4150 rpm,13 %,,,95 °C,,,,,,,,,,,,,,845 m
,4046 rpm,44 %,,,95 °C,,,,,,,,,,,,,,845 m
,4204 rpm,23 %,,,95 °C,,,,,,,,,,,,,,845 m
,4136 rpm,9 %,,,95 °C,,,,,,,,,,,,,,845 m
,4029 rpm,22 %,,,96 °C,,,,,,,,,,,,,,845 m
,4009 rpm,17 %,,,96 °C,,,,,,,,,,,,,,845 m
,4003 rpm,10 %,,,96 °C,,,,,,,,,,,,,,845 m
,3931 rpm,16 %,,,96 °C,,,,,,,,,,,,,,845 m
,3962 rpm,47 %,,,96 °C,,,,,,,,,,,,,,845 m
,4199 rpm,19 %,,,96 °C,,,,,,,,,,,,,,845 m
,4119 rpm,12 %,,,96 °C,,,,,,,,,,,,,,845 m
,4039 rpm,43 %,,,96 °C,,,,,,,,,,,,,,845 m
,4213 rpm,18 %,,,96 °C,,,,,,,,,,,,,,845 m
,4100 rpm,11 %,,,96 °C,,,,,,,,,,,,,,845 m
,4001 rpm,20 %,,,96 °C,,,,,,,,,,,,,,845 m
,3972 rpm,25 %,,,96 °C,,,,,,,,,,,,,,845 m
,4045 rpm,13 %,,,96 °C,,,,,,,,,,,,,,845 m
,3965 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,3884 rpm,40 %,,,96 °C,,,,,,,,,,,,,,845 m
,4045 rpm,33 %,,,96 °C,,,,,,,,,,,,,,845 m
,4092 rpm,13 %,,,96 °C,,,,,,,,,,,,,,845 m
,3978 rpm,8 %,,,96 °C,,,,,,,,,,,,,,845 m
,3878 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,3790 rpm,60 %,,,96 °C,,,,,,,,,,,,,,845 m
,4148 rpm,73 %,,,96 °C,,,,,,,,,,,,,,845 m
,4692 rpm,47 %,,,96 °C,,,,,,,,,,,,,,845 m
,4765 rpm,19 %,,,96 °C,,,,,,,,,,,,,,845 m
,4587 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,4423 rpm,8 %,,,96 °C,,,,,,,,,,,,,,845 m
,4311 rpm,31 %,,,96 °C,,,,,,,,,,,,,,845 m
,4466 rpm,47 %,,,96 °C,,,,,,,,,,,,,,845 m
,4537 rpm,17 %,,,96 °C,,,,,,,,,,,,,,845 m
,4386 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,4216 rpm,8 %,,,96 °C,,,,,,,,,,,,,,845 m
,4079 rpm,8 %,,,96 °C,,,,,,,,,,,,,,845 m
,3910 rpm,15 %,,,96 °C,,,,,,,,,,,,,,845 m
,3628 rpm,68 %,,,96 °C,,,,,,,,,,,,,,845 m
,3706 rpm,58 %,,,96 °C,,,,,,,,,,,,,,845 m
,3853 rpm,16 %,,,96 °C,,,,,,,,,,,,,,845 m
,3824 rpm,11 %,,,96 °C,,,,,,,,,,,,,,845 m
,3752 rpm,62 %,,,96 °C,,,,,,,,,,,,,,845 m
,3820 rpm,60 %,,,96 °C,,,,,,,,,,,,,,845 m
,3963 rpm,24 %,,,96 °C,,,,,,,,,,,,,,845 m
,3905 rpm,13 %,,,96 °C,,,,,,,,,,,,,,845 m
,3778 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,3705 rpm,25 %,,,96 °C,,,,,,,,,,,,,,845 m
,3640 rpm,70 %,,,96 °C,,,,,,,,,,,,,,845 m
,4057 rpm,73 %,,,96 °C,,,,,,,,,,,,,,845 m
,4327 rpm,33 %,,,96 °C,,,,,,,,,,,,,,845 m
,4225 rpm,15 %,,,96 °C,,,,,,,,,,,,,,845 m
,4069 rpm,9 %,,,96 °C,,,,,,,,,,,,,,845 m
,3968 rpm,33 %,,,96 °C,,,,,,,,,,,,,,845 m
,3886 rpm,72 %,,,96 °C,,,,,,,,,,,,,,845 m
,4007 rpm,72 %,,,96 °C,,,,,,,,,,,,,,845 m
,4872 rpm,73 %,,,96 °C,,,,,,,,,,,,,,845 m
,5327 rpm,42 %,,,96 °C,,,,,,,,,,,,,,845 m
,5276 rpm,11 %,,,96 °C,,,,,,,,,,,,,,845 m
,5093 rpm,9 %,,,94 °C,,,,,,,,,,,,,,845 m
,637 rpm,18 %,,,94 °C,,,,,,,,,,,,,,845 m
,628 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,591 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,565 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,562 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,561 rpm,24 %,,,93 °C,,,,,,,,,,,,,,845 m
,570 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,585 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,589 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,609 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,628 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,660 rpm,23 %,,,93 °C,,,,,,,,,,,,,,845 m
,671 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,681 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
,668 rpm,21 %,,,93 °C,,,,,,,,,,,,,,845 m
,672 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,671 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,665 rpm,19 %,,,93 °C,,,,,,,,,,,,,,845 m
,659 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,644 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,627 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,614 rpm,18 %,,,93 °C,,,,,,,,,,,,,,845 m
,564 rpm,20 %,,,93 °C,,,,,,,,,,,,,,845 m
,556 rpm,22 %,,,93 °C,,,,,,,,,,,,,,845 m
