Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
29 °C,2697 rpm,87 %,0 %,69 °C,88 °C,2 %,0.52 V,990 mbar,13.87 V,56 %,67 %,68 %,0.69 V,5 %,980 mbar,Malha fechada null,79 %,0 null,0 m
29 °C,2874 rpm,77 %,0 %,69 °C,88 °C,4 %,0.55 V,980 mbar,13.87 V,8 %,19 %,17 %,0.04 V,6 %,380 mbar,Malha fechada null,23 %,0 null,0 m
29 °C,2601 rpm,23 %,0 %,69 °C,87 °C,9 %,0.55 V,980 mbar,13.96 V,4 %,15 %,14 %,0.82 V,0 %,270 mbar,Malha aberta - condição de codução null,16 %,0 null,0 m
29 °C,1816 rpm,19 %,0 %,69 °C,87 °C,0 %,0.55 V,980 mbar,13.96 V,2 %,13 %,15 %,0.01 V,0 %,370 mbar,Malha aberta - condição de codução null,25 %,0 null,0 m
29 °C,1273 rpm,31 %,0 %,69 °C,87 °C,-1 %,0.49 V,980 mbar,13.87 V,3 %,14 %,14 %,0.84 V,-2 %,410 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,1090 rpm,32 %,0 %,69 °C,88 °C,-3 %,0.52 V,980 mbar,13.87 V,3 %,14 %,14 %,0.79 V,-4 %,460 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,954 rpm,34 %,0 %,69 °C,88 °C,-5 %,0.53 V,980 mbar,13.87 V,3 %,13 %,13 %,0.35 V,-5 %,490 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,857 rpm,38 %,0 %,69 °C,88 °C,-4 %,0.53 V,980 mbar,13.96 V,3 %,14 %,14 %,0.63 V,-3 %,560 mbar,Malha fechada null,33 %,0 null,0 m
29 °C,1022 rpm,41 %,0 %,69 °C,88 °C,-3 %,0.51 V,980 mbar,13.87 V,3 %,14 %,14 %,0.07 V,-3 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,974 rpm,40 %,0 %,69 °C,89 °C,-1 %,0.53 V,980 mbar,13.96 V,7 %,18 %,18 %,0.82 V,-1 %,670 mbar,Malha fechada null,46 %,0 null,0 m
29 °C,1344 rpm,56 %,0 %,69 °C,89 °C,-1 %,0.53 V,980 mbar,13.87 V,7 %,19 %,19 %,0.08 V,2 %,730 mbar,Malha fechada null,54 %,0 null,0 m
29 °C,1457 rpm,68 %,0 %,69 °C,90 °C,3 %,0.55 V,980 mbar,13.87 V,12 %,23 %,23 %,0.69 V,0 %,820 mbar,Malha fechada null,60 %,0 null,0 m
29 °C,1638 rpm,69 %,0 %,69 °C,90 °C,5 %,0.56 V,980 mbar,13.87 V,13 %,23 %,22 %,0.76 V,5 %,790 mbar,Malha fechada null,56 %,0 null,0 m
29 °C,1732 rpm,64 %,0 %,69 °C,90 °C,0 %,0.57 V,980 mbar,13.87 V,11 %,22 %,22 %,0.15 V,2 %,770 mbar,Malha fechada null,55 %,0 null,0 m
29 °C,1792 rpm,52 %,0 %,69 °C,90 °C,4 %,0.59 V,980 mbar,13.87 V,4 %,15 %,15 %,0.82 V,2 %,450 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,1371 rpm,32 %,0 %,69 °C,90 °C,-1 %,0.63 V,980 mbar,13.96 V,7 %,18 %,18 %,0.61 V,-2 %,560 mbar,Malha fechada null,39 %,0 null,0 m
29 °C,1531 rpm,58 %,0 %,69 °C,90 °C,2 %,0.60 V,980 mbar,13.87 V,12 %,23 %,23 %,0.74 V,4 %,900 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1586 rpm,75 %,0 %,69 °C,90 °C,1 %,0.62 V,980 mbar,13.87 V,13 %,24 %,24 %,0.09 V,3 %,850 mbar,Malha fechada null,62 %,0 null,0 m
29 °C,1625 rpm,72 %,0 %,67 °C,90 °C,5 %,0.62 V,980 mbar,13.96 V,13 %,24 %,24 %,0.72 V,1 %,840 mbar,Malha fechada null,62 %,0 null,0 m
29 °C,1654 rpm,71 %,0 %,67 °C,90 °C,4 %,0.60 V,980 mbar,13.96 V,13 %,24 %,24 %,0.77 V,1 %,860 mbar,Malha fechada null,64 %,0 null,0 m
29 °C,1515 rpm,76 %,0 %,67 °C,90 °C,-2 %,0.61 V,980 mbar,13.87 V,14 %,24 %,24 %,0.41 V,-5 %,880 mbar,Malha fechada null,65 %,0 null,0 m
29 °C,1499 rpm,78 %,0 %,67 °C,89 °C,-1 %,0.61 V,980 mbar,13.96 V,15 %,25 %,26 %,0.75 V,-4 %,900 mbar,Malha fechada null,68 %,0 null,0 m
29 °C,1554 rpm,78 %,0 %,67 °C,89 °C,-8 %,0.60 V,980 mbar,13.96 V,16 %,27 %,27 %,0.68 V,-3 %,890 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1585 rpm,77 %,0 %,67 °C,89 °C,-7 %,0.62 V,980 mbar,13.77 V,15 %,25 %,24 %,0.71 V,-9 %,850 mbar,Malha fechada null,61 %,0 null,0 m
29 °C,1484 rpm,54 %,0 %,67 °C,90 °C,-9 %,0.60 V,980 mbar,13.87 V,3 %,14 %,14 %,0.83 V,-9 %,460 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,1258 rpm,32 %,0 %,67 °C,90 °C,-9 %,0.63 V,980 mbar,13.96 V,2 %,13 %,13 %,0.81 V,-11 %,390 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,1119 rpm,29 %,0 %,67 °C,90 °C,-12 %,0.61 V,980 mbar,13.96 V,2 %,13 %,13 %,0.06 V,-10 %,380 mbar,Malha fechada null,22 %,0 null,0 m
29 °C,996 rpm,28 %,0 %,67 °C,90 °C,-9 %,0.60 V,980 mbar,13.96 V,2 %,13 %,13 %,0.06 V,-9 %,410 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,891 rpm,30 %,0 %,67 °C,90 °C,-8 %,0.60 V,980 mbar,13.96 V,2 %,13 %,13 %,0.07 V,-7 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,799 rpm,33 %,0 %,67 °C,90 °C,-6 %,0.60 V,980 mbar,13.96 V,2 %,13 %,13 %,0.11 V,-5 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,844 rpm,36 %,0 %,67 °C,90 °C,-4 %,0.60 V,980 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-3 %,490 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,795 rpm,35 %,0 %,67 °C,90 °C,-2 %,0.60 V,980 mbar,13.77 V,2 %,13 %,13 %,0.67 V,-2 %,510 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,839 rpm,37 %,0 %,67 °C,90 °C,-2 %,0.60 V,980 mbar,13.87 V,2 %,13 %,13 %,0.64 V,-2 %,530 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,770 rpm,38 %,0 %,67 °C,90 °C,-4 %,0.60 V,980 mbar,13.96 V,2 %,13 %,13 %,0.38 V,-3 %,540 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,751 rpm,38 %,0 %,67 °C,90 °C,-2 %,0.60 V,980 mbar,14.05 V,2 %,13 %,13 %,0.13 V,-2 %,540 mbar,Malha fechada null,33 %,0 null,0 m
29 °C,808 rpm,55 %,0 %,67 °C,90 °C,-1 %,0.64 V,980 mbar,13.87 V,19 %,30 %,30 %,0.71 V,-4 %,950 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1563 rpm,78 %,0 %,67 °C,90 °C,1 %,0.62 V,980 mbar,13.96 V,13 %,24 %,24 %,0.08 V,3 %,850 mbar,Malha fechada null,64 %,0 null,0 m
29 °C,1714 rpm,75 %,0 %,67 °C,90 °C,6 %,0.62 V,980 mbar,13.96 V,15 %,27 %,27 %,0.74 V,2 %,880 mbar,Malha fechada null,66 %,0 null,0 m
29 °C,2006 rpm,73 %,0 %,67 °C,90 °C,2 %,0.62 V,980 mbar,13.77 V,17 %,28 %,28 %,0.72 V,3 %,870 mbar,Malha fechada null,68 %,0 null,0 m
29 °C,2321 rpm,76 %,0 %,67 °C,90 °C,1 %,0.62 V,980 mbar,13.96 V,22 %,33 %,33 %,0.78 V,-1 %,950 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,1897 rpm,82 %,0 %,67 °C,90 °C,-5 %,0.63 V,980 mbar,13.96 V,22 %,33 %,33 %,0.20 V,0 %,950 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,1928 rpm,82 %,0 %,67 °C,90 °C,-3 %,0.65 V,980 mbar,13.77 V,22 %,33 %,34 %,0.09 V,-2 %,950 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,2054 rpm,82 %,0 %,67 °C,90 °C,-4 %,0.64 V,980 mbar,13.87 V,24 %,35 %,35 %,0.09 V,-2 %,940 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,2120 rpm,82 %,0 %,67 °C,90 °C,-4 %,0.64 V,980 mbar,13.96 V,24 %,35 %,34 %,0.66 V,-1 %,930 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,2252 rpm,81 %,0 %,67 °C,89 °C,-5 %,0.64 V,980 mbar,13.87 V,22 %,33 %,33 %,0.25 V,-1 %,900 mbar,Malha fechada null,70 %,0 null,0 m
29 °C,2382 rpm,76 %,0 %,67 °C,90 °C,-5 %,0.64 V,980 mbar,13.96 V,16 %,27 %,27 %,0.10 V,-2 %,790 mbar,Malha fechada null,60 %,0 null,0 m
29 °C,2098 rpm,67 %,0 %,67 °C,90 °C,-5 %,0.64 V,980 mbar,13.87 V,17 %,28 %,28 %,0.11 V,-2 %,820 mbar,Malha fechada null,49 %,0 null,0 m
29 °C,1559 rpm,50 %,0 %,67 °C,90 °C,-2 %,0.64 V,980 mbar,13.96 V,3 %,14 %,14 %,0.85 V,-5 %,430 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,1362 rpm,29 %,0 %,67 °C,90 °C,0 %,0.65 V,980 mbar,13.87 V,2 %,13 %,13 %,0.82 V,0 %,390 mbar,Malha aberta - condição de codução null,24 %,0 null,0 m
29 °C,1131 rpm,28 %,0 %,67 °C,90 °C,-1 %,0.65 V,980 mbar,13.87 V,2 %,13 %,13 %,0.84 V,-2 %,370 mbar,Malha fechada null,22 %,0 null,0 m
29 °C,1087 rpm,26 %,0 %,65 °C,90 °C,-3 %,0.66 V,980 mbar,13.96 V,2 %,12 %,12 %,0.83 V,-4 %,340 mbar,Malha fechada null,19 %,0 null,0 m
29 °C,949 rpm,24 %,0 %,65 °C,90 °C,-5 %,0.66 V,980 mbar,13.96 V,1 %,12 %,12 %,0.80 V,-5 %,330 mbar,Malha fechada null,18 %,0 null,0 m
29 °C,870 rpm,23 %,0 %,65 °C,90 °C,-6 %,0.66 V,980 mbar,13.87 V,1 %,12 %,12 %,0.79 V,-7 %,340 mbar,Malha fechada null,19 %,0 null,0 m
29 °C,811 rpm,24 %,0 %,65 °C,90 °C,-7 %,0.66 V,980 mbar,13.96 V,1 %,12 %,12 %,0.78 V,-8 %,370 mbar,Malha fechada null,20 %,0 null,0 m
29 °C,819 rpm,26 %,0 %,65 °C,90 °C,-9 %,0.66 V,980 mbar,13.87 V,2 %,12 %,12 %,0.66 V,-9 %,370 mbar,Malha fechada null,21 %,0 null,0 m
29 °C,823 rpm,26 %,0 %,65 °C,90 °C,-10 %,0.66 V,980 mbar,13.96 V,1 %,12 %,12 %,0.09 V,-8 %,370 mbar,Malha fechada null,21 %,0 null,0 m
29 °C,783 rpm,26 %,0 %,65 °C,90 °C,-7 %,0.66 V,980 mbar,13.87 V,1 %,12 %,12 %,0.66 V,-7 %,380 mbar,Malha fechada null,22 %,0 null,0 m
29 °C,746 rpm,28 %,0 %,65 °C,90 °C,-7 %,0.66 V,980 mbar,13.96 V,2 %,12 %,12 %,0.73 V,-7 %,400 mbar,Malha fechada null,23 %,0 null,0 m
29 °C,749 rpm,28 %,0 %,67 °C,91 °C,-9 %,0.66 V,980 mbar,13.87 V,2 %,12 %,12 %,0.72 V,-9 %,400 mbar,Malha fechada null,22 %,0 null,0 m
29 °C,741 rpm,28 %,0 %,67 °C,91 °C,-10 %,0.66 V,980 mbar,13.87 V,2 %,12 %,12 %,0.20 V,-9 %,400 mbar,Malha fechada null,23 %,0 null,0 m
29 °C,748 rpm,29 %,0 %,67 °C,91 °C,-9 %,0.66 V,980 mbar,13.87 V,2 %,13 %,13 %,0.08 V,-8 %,470 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,769 rpm,36 %,0 %,67 °C,92 °C,-7 %,0.66 V,980 mbar,13.87 V,3 %,13 %,13 %,0.06 V,-6 %,550 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,842 rpm,41 %,0 %,67 °C,91 °C,-5 %,0.67 V,980 mbar,13.87 V,3 %,14 %,14 %,0.06 V,-4 %,570 mbar,Malha fechada null,33 %,0 null,0 m
29 °C,819 rpm,44 %,0 %,67 °C,92 °C,-3 %,0.67 V,980 mbar,13.96 V,4 %,15 %,15 %,0.81 V,-2 %,570 mbar,Malha fechada null,38 %,0 null,0 m
29 °C,1160 rpm,45 %,0 %,67 °C,92 °C,-3 %,0.68 V,980 mbar,13.87 V,4 %,14 %,14 %,0.04 V,-2 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,958 rpm,37 %,0 %,67 °C,92 °C,0 %,0.69 V,980 mbar,13.96 V,3 %,13 %,13 %,0.08 V,1 %,490 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,924 rpm,35 %,0 %,67 °C,92 °C,2 %,0.69 V,980 mbar,13.77 V,2 %,13 %,13 %,0.75 V,2 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,788 rpm,38 %,0 %,67 °C,92 °C,-1 %,0.70 V,980 mbar,14.05 V,2 %,13 %,13 %,0.75 V,-2 %,540 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,766 rpm,39 %,0 %,67 °C,92 °C,-2 %,0.69 V,980 mbar,13.77 V,2 %,13 %,13 %,0.43 V,-3 %,550 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,757 rpm,39 %,0 %,67 °C,92 °C,-1 %,0.69 V,980 mbar,13.96 V,2 %,13 %,13 %,0.68 V,0 %,550 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,760 rpm,39 %,0 %,67 °C,91 °C,-2 %,0.70 V,980 mbar,13.77 V,2 %,13 %,13 %,0.69 V,-3 %,530 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,748 rpm,38 %,0 %,67 °C,92 °C,-2 %,0.69 V,980 mbar,13.96 V,2 %,13 %,13 %,0.09 V,-1 %,540 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,749 rpm,38 %,0 %,67 °C,92 °C,0 %,0.69 V,980 mbar,13.87 V,2 %,22 %,22 %,0.77 V,-2 %,920 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1077 rpm,85 %,0 %,67 °C,92 °C,-4 %,0.70 V,980 mbar,13.96 V,12 %,22 %,23 %,0.08 V,-1 %,800 mbar,Malha fechada null,58 %,0 null,0 m
29 °C,1547 rpm,65 %,0 %,67 °C,92 °C,2 %,0.68 V,980 mbar,13.96 V,9 %,18 %,18 %,0.73 V,4 %,650 mbar,Malha fechada null,44 %,0 null,0 m
29 °C,1251 rpm,46 %,0 %,67 °C,91 °C,4 %,0.68 V,980 mbar,13.87 V,3 %,14 %,14 %,0.76 V,5 %,500 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,1046 rpm,36 %,0 %,67 °C,91 °C,2 %,0.69 V,980 mbar,13.87 V,3 %,14 %,14 %,0.75 V,2 %,510 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,896 rpm,37 %,0 %,67 °C,91 °C,1 %,0.68 V,980 mbar,13.96 V,3 %,14 %,14 %,0.72 V,-1 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,870 rpm,37 %,0 %,67 °C,90 °C,-2 %,0.68 V,980 mbar,13.96 V,3 %,13 %,13 %,0.70 V,-2 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,837 rpm,38 %,0 %,67 °C,90 °C,-2 %,0.68 V,980 mbar,13.87 V,2 %,13 %,13 %,0.09 V,-1 %,520 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,857 rpm,45 %,0 %,67 °C,90 °C,0 %,0.68 V,980 mbar,13.77 V,7 %,18 %,18 %,0.75 V,-2 %,710 mbar,Malha fechada null,49 %,0 null,0 m
29 °C,1352 rpm,59 %,0 %,67 °C,90 °C,1 %,0.67 V,980 mbar,13.87 V,10 %,21 %,21 %,0.19 V,3 %,840 mbar,Malha fechada null,62 %,0 null,0 m
29 °C,1574 rpm,77 %,0 %,67 °C,90 °C,2 %,0.67 V,980 mbar,13.96 V,15 %,25 %,25 %,0.09 V,5 %,870 mbar,Malha fechada null,64 %,0 null,0 m
29 °C,1827 rpm,71 %,0 %,67 °C,90 °C,2 %,0.67 V,980 mbar,13.87 V,14 %,28 %,28 %,0.09 V,2 %,890 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,2144 rpm,74 %,0 %,67 °C,90 °C,0 %,0.67 V,980 mbar,13.87 V,19 %,30 %,30 %,0.22 V,2 %,910 mbar,Malha fechada null,68 %,0 null,0 m
29 °C,1887 rpm,80 %,0 %,67 °C,90 °C,-2 %,0.67 V,980 mbar,13.87 V,20 %,30 %,30 %,0.73 V,-2 %,930 mbar,Malha fechada null,70 %,0 null,0 m
29 °C,1853 rpm,79 %,0 %,67 °C,90 °C,1 %,0.66 V,980 mbar,13.96 V,18 %,28 %,29 %,0.76 V,-2 %,880 mbar,Malha fechada null,64 %,0 null,0 m
29 °C,1926 rpm,67 %,0 %,67 °C,90 °C,-6 %,0.66 V,980 mbar,13.96 V,9 %,20 %,19 %,0.07 V,-5 %,620 mbar,Malha fechada null,41 %,0 null,0 m
29 °C,1575 rpm,41 %,0 %,67 °C,90 °C,-4 %,0.67 V,980 mbar,13.87 V,3 %,14 %,14 %,0.77 V,-6 %,420 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,1164 rpm,34 %,0 %,67 °C,90 °C,-8 %,0.67 V,980 mbar,13.96 V,3 %,14 %,14 %,0.44 V,-9 %,480 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,1048 rpm,36 %,0 %,67 °C,90 °C,-5 %,0.66 V,980 mbar,13.87 V,3 %,14 %,14 %,0.06 V,-5 %,490 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,954 rpm,35 %,0 %,67 °C,90 °C,-3 %,0.67 V,980 mbar,13.96 V,2 %,13 %,13 %,0.08 V,-2 %,490 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,851 rpm,36 %,0 %,67 °C,90 °C,-2 %,0.66 V,980 mbar,13.96 V,3 %,13 %,13 %,0.67 V,-2 %,570 mbar,Malha fechada null,47 %,0 null,0 m
29 °C,1304 rpm,84 %,0 %,67 °C,90 °C,-5 %,0.67 V,980 mbar,13.96 V,20 %,31 %,31 %,0.05 V,-2 %,930 mbar,Malha fechada null,68 %,0 null,0 m
29 °C,1717 rpm,76 %,0 %,67 °C,90 °C,1 %,0.65 V,980 mbar,13.96 V,16 %,27 %,27 %,0.12 V,5 %,890 mbar,Malha fechada null,66 %,0 null,0 m
29 °C,1798 rpm,75 %,0 %,67 °C,90 °C,2 %,0.65 V,980 mbar,13.87 V,16 %,27 %,27 %,0.22 V,3 %,880 mbar,Malha fechada null,65 %,0 null,0 m
29 °C,1868 rpm,72 %,0 %,67 °C,90 °C,0 %,0.66 V,980 mbar,13.96 V,15 %,25 %,21 %,0.69 V,-3 %,680 mbar,Malha fechada null,44 %,0 null,0 m
29 °C,1549 rpm,44 %,0 %,67 °C,90 °C,1 %,0.65 V,980 mbar,13.87 V,3 %,14 %,14 %,0.82 V,1 %,400 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,1219 rpm,32 %,0 %,67 °C,90 °C,-2 %,0.65 V,980 mbar,13.87 V,4 %,14 %,14 %,0.81 V,-3 %,480 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,1002 rpm,35 %,0 %,67 °C,90 °C,-4 %,0.66 V,980 mbar,13.96 V,3 %,14 %,14 %,0.09 V,-2 %,490 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,905 rpm,36 %,0 %,67 °C,90 °C,-2 %,0.65 V,980 mbar,13.87 V,3 %,14 %,14 %,0.26 V,-1 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,860 rpm,38 %,0 %,67 °C,90 °C,-1 %,0.65 V,980 mbar,13.96 V,3 %,14 %,14 %,0.74 V,-1 %,520 mbar,Malha fechada null,34 %,0 null,0 m
29 °C,1111 rpm,44 %,0 %,67 °C,90 °C,-4 %,0.66 V,980 mbar,13.87 V,7 %,18 %,18 %,0.06 V,-2 %,660 mbar,Malha fechada null,46 %,0 null,0 m
29 °C,1419 rpm,53 %,0 %,67 °C,90 °C,0 %,0.65 V,980 mbar,13.96 V,7 %,17 %,17 %,0.07 V,2 %,620 mbar,Malha fechada null,42 %,0 null,0 m
29 °C,1445 rpm,49 %,0 %,67 °C,90 °C,4 %,0.65 V,980 mbar,13.96 V,5 %,16 %,16 %,0.76 V,5 %,540 mbar,Malha fechada null,35 %,0 null,0 m
29 °C,1228 rpm,38 %,0 %,67 °C,91 °C,2 %,0.66 V,980 mbar,13.87 V,3 %,13 %,13 %,0.81 V,0 %,440 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,1125 rpm,32 %,0 %,67 °C,90 °C,-1 %,0.65 V,980 mbar,13.96 V,2 %,13 %,13 %,0.79 V,-2 %,420 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,1024 rpm,30 %,0 %,67 °C,90 °C,-3 %,0.66 V,980 mbar,13.96 V,2 %,13 %,13 %,0.76 V,-4 %,440 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,862 rpm,33 %,0 %,67 °C,91 °C,-5 %,0.66 V,980 mbar,13.96 V,2 %,13 %,13 %,0.67 V,-6 %,510 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,856 rpm,37 %,0 %,67 °C,91 °C,-4 %,0.66 V,980 mbar,13.87 V,2 %,13 %,13 %,0.08 V,-3 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,832 rpm,36 %,0 %,67 °C,91 °C,-2 %,0.65 V,980 mbar,13.96 V,2 %,13 %,13 %,0.67 V,-2 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,814 rpm,37 %,0 %,67 °C,91 °C,-2 %,0.66 V,980 mbar,13.87 V,2 %,13 %,13 %,0.65 V,-2 %,520 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,803 rpm,38 %,0 %,67 °C,91 °C,-5 %,0.66 V,980 mbar,13.96 V,2 %,13 %,13 %,0.09 V,-2 %,530 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,795 rpm,38 %,0 %,67 °C,92 °C,-2 %,0.66 V,980 mbar,14.05 V,2 %,13 %,13 %,0.63 V,-1 %,550 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,786 rpm,40 %,0 %,67 °C,92 °C,-1 %,0.66 V,980 mbar,13.87 V,2 %,13 %,13 %,0.67 V,-1 %,550 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,769 rpm,40 %,0 %,67 °C,92 °C,-3 %,0.66 V,980 mbar,13.77 V,5 %,16 %,16 %,0.75 V,-1 %,940 mbar,Malha fechada null,69 %,0 null,0 m
29 °C,1324 rpm,85 %,0 %,67 °C,92 °C,-5 %,0.68 V,980 mbar,13.96 V,20 %,33 %,33 %,0.06 V,0 %,960 mbar,Malha fechada null,74 %,0 null,0 m
29 °C,1691 rpm,85 %,0 %,67 °C,92 °C,4 %,0.67 V,980 mbar,13.96 V,31 %,42 %,42 %,0.75 V,2 %,970 mbar,Malha fechada null,76 %,0 null,0 m
29 °C,2050 rpm,85 %,0 %,67 °C,92 °C,2 %,0.67 V,980 mbar,13.96 V,31 %,42 %,42 %,0.75 V,2 %,970 mbar,Malha fechada null,76 %,0 null,0 m
29 °C,1980 rpm,84 %,0 %,67 °C,92 °C,-3 %,0.67 V,980 mbar,13.96 V,21 %,32 %,32 %,0.07 V,1 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1807 rpm,82 %,0 %,67 °C,92 °C,5 %,0.67 V,980 mbar,13.96 V,21 %,32 %,32 %,0.50 V,-1 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1887 rpm,80 %,0 %,67 °C,91 °C,4 %,0.66 V,980 mbar,13.87 V,17 %,28 %,28 %,0.51 V,-1 %,890 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1930 rpm,75 %,0 %,67 °C,91 °C,1 %,0.67 V,980 mbar,13.87 V,11 %,22 %,22 %,0.75 V,-2 %,660 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1787 rpm,38 %,0 %,67 °C,90 °C,1 %,0.66 V,980 mbar,13.96 V,5 %,15 %,15 %,0.79 V,1 %,490 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,1241 rpm,37 %,0 %,67 °C,90 °C,-2 %,0.66 V,980 mbar,13.87 V,4 %,15 %,15 %,0.80 V,-3 %,490 mbar,Malha fechada null,30 %,0 null,0 m
29 °C,1060 rpm,36 %,0 %,67 °C,90 °C,-5 %,0.67 V,980 mbar,13.87 V,3 %,14 %,14 %,0.71 V,-5 %,490 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,1017 rpm,35 %,0 %,67 °C,90 °C,-5 %,0.66 V,980 mbar,13.96 V,3 %,14 %,14 %,0.08 V,-4 %,480 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,975 rpm,35 %,0 %,67 °C,90 °C,-2 %,0.66 V,980 mbar,13.77 V,2 %,13 %,13 %,0.24 V,-2 %,470 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,942 rpm,33 %,0 %,67 °C,91 °C,-2 %,0.67 V,980 mbar,13.87 V,2 %,13 %,13 %,0.74 V,-2 %,460 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,900 rpm,33 %,0 %,67 °C,91 °C,-4 %,0.66 V,980 mbar,13.96 V,2 %,13 %,13 %,0.72 V,-5 %,470 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,839 rpm,34 %,0 %,67 °C,92 °C,-6 %,0.66 V,980 mbar,13.87 V,2 %,13 %,13 %,0.56 V,-6 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,849 rpm,37 %,0 %,67 °C,91 °C,-5 %,0.67 V,980 mbar,13.96 V,2 %,13 %,13 %,0.08 V,-4 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,978 rpm,47 %,0 %,67 °C,92 °C,-2 %,0.66 V,980 mbar,13.96 V,22 %,33 %,33 %,0.17 V,-5 %,960 mbar,Malha fechada null,73 %,0 null,0 m
29 °C,1682 rpm,84 %,0 %,67 °C,92 °C,0 %,0.65 V,980 mbar,13.77 V,22 %,33 %,33 %,0.11 V,2 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1806 rpm,81 %,0 %,67 °C,92 °C,2 %,0.65 V,980 mbar,13.77 V,13 %,24 %,24 %,0.22 V,2 %,750 mbar,Malha fechada null,45 %,0 null,0 m
